Код_товара	Название_позиции	Тип_товара	Цена	Валюта	Единица_измерения	Минимальный_объем_заказа	Оптовая_цена	Минимальный_заказ_опт	Ссылка_изображения	Наличие	Количество	Номер_группы	Название_группы	Адрес_подраздела	Возможность_поставки	Срок_поставки	Способ_упаковки	Уникальный_идентификатор	Идентификатор_товара	Идентификатор_подраздела	Идентификатор_группы	Производитель	Страна_производитель	Скидка	ID_группы_разновидностей	Метки	Продукт_на_сайте	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики
4.2.008	Втулка-предохранитель шнека Skarlett	r	32	UAH	шт.				https://images.ua.prom.st/1091470797_w640_h640_img_20180307_123750.jpg, https://images.ua.prom.st/1091471143_w640_h640_img_20180307_123810.jpg, https://images.ua.prom.st/1091470939_w640_h640_img_20180307_123800.jpg	-		25115901	Предохранители механические	https://prom.ua/Zapchasti-dlya-myasorubok				663684675		64421							https://mastermy.kiev.ua/p663684675-vtulka-predohranitel-shneka.html												
4.2.009	Втулка-предохранитель шнека Vitek, Gorenje (не оригинал)	r	32	UAH	шт.				https://images.ua.prom.st/1091473793_w640_h640_img_20180307_124020.jpg, https://images.ua.prom.st/1091473575_w640_h640_img_20180307_124010.jpg, https://images.ua.prom.st/1091473368_w640_h640_img_20180307_124002.jpg	-		25115901	Предохранители механические	https://prom.ua/Zapchasti-dlya-myasorubok				663685515		64421							https://mastermy.kiev.ua/p663685515-vtulka-predohranitel-shneka.html												
4.2.002	Втулка-предохранитель шнека Аксион, Бриз, Liberton (не оригинал)	r	30	UAH	шт.				https://images.ua.prom.st/931867556_w640_h640_image.jpg, https://images.ua.prom.st/931867564_w640_h640_image.jpg	+		25115901	Предохранители механические	https://prom.ua/Zapchasti-dlya-myasorubok				594913303		64421							https://mastermy.kiev.ua/p594913303-vtulka-predohranitel-shneka.html												
4.2.003	Втулка-предохранитель шнека Гамма (не оригинал)	r	35	UAH	шт.				https://images.ua.prom.st/931879693_w640_h640_image.jpg, https://images.ua.prom.st/931879771_w640_h640_image.jpg, https://images.ua.prom.st/931879826_w640_h640_image.jpg	+		25115901	Предохранители механические	https://prom.ua/Zapchasti-dlya-myasorubok				594931553		64421							https://mastermy.kiev.ua/p594931553-vtulka-predohranitel-shneka.html												
4.2.004	Втулка-предохранитель шнека для мясорубок Аксион, Бриз, Liberton	r	52	UAH	шт.				https://images.ua.prom.st/931867684_w640_h640_image.jpg, https://images.ua.prom.st/931867798_w640_h640_image.jpg	+		25115901	Предохранители механические	https://prom.ua/Zapchasti-dlya-myasorubok				594915954		64421							https://mastermy.kiev.ua/p594915954-vtulka-predohranitel-shneka.html												
4.2.005	Втулка-предохранитель шнека Эльво	r	32	UAH	шт.				https://images.ua.prom.st/931883096_w640_h640_image.jpg, https://images.ua.prom.st/931883147_w640_h640_image.jpg, https://images.ua.prom.st/931883346_w640_h640_image.jpg	+		25115901	Предохранители механические	https://prom.ua/Zapchasti-dlya-myasorubok				594934421		64421							https://mastermy.kiev.ua/p594934421-vtulka-predohranitel-shneka.html												
3.3.003	Газовый термостат бойлера 10-75 SANAL	r	200	UAH	шт.				https://images.ua.prom.st/1336525748_w640_h640_img_1791.jpg, https://images.ua.prom.st/1336526290_w640_h640_img_1792.jpg, https://images.ua.prom.st/1336527341_w640_h640_img_1793.jpg	+		22976342	Тэны	https://prom.ua/Komplektuyuschie-dlya-vodonagrevatelej-1				776103508		13241102		Sanal	Турция				https://mastermy.kiev.ua/p776103508-gazovyj-termostat-bojlera.html	Тип комплектующего		Термостат	Номинальное напряжение		250 В	Состояние		новый			
2.3.0001	Датчик температуры LG 6615JB2005A	r	140	UAH	шт.				https://images.ua.prom.st/856651259_w640_h640_image.jpg	+		22976208	Датчики температуры	https://prom.ua/Zapchasti-i-aksessuary-dlya-holodilnikov				563029453		64409							https://mastermy.kiev.ua/p563029453-datchik-temperatury-6615jb2005a.html												
2.10.003	Двигатель вентилятора для холодильника 8.5W NO FROST MTF705RF	r	265	UAH	шт.				https://images.ua.prom.st/1336537504_w640_h640_img_1797.jpg, https://images.ua.prom.st/1336537666_w640_h640_img_1798.jpg, https://images.ua.prom.st/1336537903_w640_h640_img_1799.jpg, https://images.ua.prom.st/1336538046_w640_h640_img_1800.jpg	+		32052517	Вентилятор	https://prom.ua/Zapchasti-i-aksessuary-dlya-holodilnikov				759059459		64409		SKL	Китай				https://mastermy.kiev.ua/p759059459-dvigatel-ventilyatora-dlya.html	Вид запчасти		Мотор вентилятора	Состояние		новый						
15.001	Завес (петля) люка LG 4774ER2001A	r	233	UAH	шт.				https://images.ua.prom.st/988136316_w640_h640_img_20171129_164537.jpg, https://images.ua.prom.st/988136643_w640_h640_img_20171129_164559.jpg, https://images.ua.prom.st/988136460_w640_h640_img_20171129_164550.jpg	+		25867891	Завеса, петля люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				619871951		64403		L.G.					https://mastermy.kiev.ua/p619871951-zaves-petlya-lyuka.html	Вид запчасти		Завеса, петля люка	Состояние		новый						
15.002	Завес (петля) люка Samsung DC61-01632A	r	193	UAH	шт.				https://images.ua.prom.st/988132815_w640_h640_img_20171129_164222.jpg, https://images.ua.prom.st/988133298_w640_h640_img_20171129_164250.jpg, https://images.ua.prom.st/988132946_w640_h640_img_20171129_164230.jpg	+		25867891	Завеса, петля люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				619872546		64403		SAMSUNG					https://mastermy.kiev.ua/p619872546-zaves-petlya-lyuka.html	Вид запчасти		Завеса, петля люка	Состояние		новый						
6.001	Замок (УБЛ) ARDO SE / Whirlpool	r	175	UAH	шт.				https://images.ua.prom.st/732566398_w640_h640_img_20170216_222657.jpg, https://images.ua.prom.st/732567884_w640_h640_img_20170216_222721.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497128646		64403		Ardo					https://mastermy.kiev.ua/p497128646-zamok-ubl-ardo.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.002	Замок (УБЛ) Ardo TL	r	244	UAH	шт.				https://images.ua.prom.st/732568852_w640_h640_img_20170216_225247.jpg, https://images.ua.prom.st/732569478_w640_h640_img_20170216_225212.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497128647		64403		Ardo					https://mastermy.kiev.ua/p497128647-zamok-ubl-ardo.html	Состояние		Новое	Вид запчасти		Замок  двери, люка						
6.017	Замок (УБЛ) Beko 2805310100 (Metalflex ZV-446)	r	181	UAH	шт.				https://images.ua.prom.st/1114827712_w640_h640_img_20180330_125151.jpg, https://images.ua.prom.st/1114827364_w640_h640_img_20180330_125133.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				680799606		64403		BEKO	Турция				https://mastermy.kiev.ua/p680799606-zamok-ubl-beko.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.023	Замок (УБЛ) Beko 2805311400	r	155	UAH	шт.				https://images.ua.prom.st/1319291378_w640_h640_img_20180918_132904.jpg, https://images.ua.prom.st/1319290716_w640_h640_img_20180918_132837.jpg, https://images.ua.prom.st/1319290471_w640_h640_img_20180918_132828.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				755415634		64403		BEKO					https://mastermy.kiev.ua/p755415634-zamok-ubl-beko.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.012	Замок (УБЛ) BOSCH 421470	r	344	UAH	шт.				https://images.ua.prom.st/851553207_w640_h640_image.jpg, https://images.ua.prom.st/851554317_w640_h640_image.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				550607462		64403		Bosch					https://mastermy.kiev.ua/p550607462-zamok-ubl-bosch.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.003	Замок (УБЛ) Electrolux 124967514	r	294	UAH	шт.				https://images.ua.prom.st/732571798_w640_h640_img_20170216_222803.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497128648		64403		Electrolux					https://mastermy.kiev.ua/p497128648-zamok-ubl-electrolux.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.015	Замок (УБЛ) Electrolux Zanussi 1321009027	r	211	UAH	шт.				https://images.ua.prom.st/960308321_w640_h640_image.jpg, https://images.ua.prom.st/960308389_w640_h640_image.jpg, https://images.ua.prom.st/960308483_w640_h640_image.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				608074930		64403		Electrolux					https://mastermy.kiev.ua/p608074930-zamok-ubl-electrolux.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.004	Замок (УБЛ) Gorenje 170966	r	180	UAH	шт.				https://images.ua.prom.st/773361733_w640_h640_img_20170324_115100.jpg, https://images.ua.prom.st/732572318_w640_h640_img_20170216_223132.jpg, https://images.ua.prom.st/732572478_w640_h640_img_20170216_223204.jpg, https://images.ua.prom.st/732572549_w640_h640_img_20170216_223224.jpg, https://images.ua.prom.st/773361836_w640_h640_img_20170324_115050.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497128649		64403		Gorenje					https://mastermy.kiev.ua/p497128649-zamok-ubl-gorenje.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.022	Замок (УБЛ) Indesit Ariston C00011140  BITRON tipo 626	r	182	UAH	шт.				https://images.ua.prom.st/1319267665_w640_h640_img_20180918_131501.jpg, https://images.ua.prom.st/1319268202_w640_h640_img_20180918_131517.jpg, https://images.ua.prom.st/1319267396_w640_h640_img_20180918_131451.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				755410891		64403		Indesit					https://mastermy.kiev.ua/p755410891-zamok-ubl-indesit.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.013	Замок (УБЛ) Indesit C00297327 ROLD DM066	r	150	UAH	шт.				https://images.ua.prom.st/988138165_w640_h640_img_20171129_164726.jpg, https://images.ua.prom.st/988138768_w640_h640_img_20171129_164757.jpg, https://images.ua.prom.st/988138464_w640_h640_img_20171129_164742.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				617072642		64403		INDESIT					https://mastermy.kiev.ua/p617072642-zamok-ubl-indesit.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.005	Замок (УБЛ) Indesit, Atriston C00085194	r	160	UAH	шт.				https://images.ua.prom.st/732574761_w640_h640_img_20170216_223048.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497128650		64403		indezit					https://mastermy.kiev.ua/p497128650-zamok-ubl-indesit.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.006	Замок (УБЛ) LG 6601ER1005A Original	r	188	UAH	шт.				https://images.ua.prom.st/732596537_w640_h640_img_20170216_222007.jpg, https://images.ua.prom.st/732596712_w640_h640_img_20170216_222229.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497128651		64403		LG...					https://mastermy.kiev.ua/p497128651-zamok-ubl-6601er1005a.html	Состояние		Новое	Вид запчасти		Замок  двери, люка						
6.007	Замок (УБЛ) LG EBF49827803	r	429	UAH	шт.				https://images.ua.prom.st/732576909_w640_h640_img_20170216_222839.jpg, https://images.ua.prom.st/732576936_w640_h640_img_20170216_222855.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497128652		64403		LG...					https://mastermy.kiev.ua/p497128652-zamok-ubl-ebf49827803.html	Состояние		Новое	Вид запчасти		Замок  двери, люка						
6.018	Замок (УБЛ) LG правый ROLD DA081045	r	176	UAH	шт.				https://images.ua.prom.st/1114836176_w640_h640_img_20180330_125907.jpg, https://images.ua.prom.st/1114836006_w640_h640_img_20180330_125858.jpg, https://images.ua.prom.st/1114835849_w640_h640_img_20180330_125850.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				680812176		64403		ROLD	Италия				https://mastermy.kiev.ua/p680812176-zamok-ubl-pravyj.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.008	Замок (УБЛ) Samsung	r	161	UAH	шт.				https://images.ua.prom.st/1244184135_w640_h640_img_20180724_160020.jpg, https://images.ua.prom.st/1244184400_w640_h640_img_20180724_160043.jpg, https://images.ua.prom.st/1244184161_w640_h640_img_20180724_160029.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497128653		64403		SAMSUNG					https://mastermy.kiev.ua/p497128653-zamok-ubl-samsung.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.019	Замок (УБЛ) Samsung DC64-01538A	r	230	UAH	шт.				https://images.ua.prom.st/1188342226_w640_h640_img_20180531_161717.jpg, https://images.ua.prom.st/1188343100_w640_h640_img_20180531_161758.jpg, https://images.ua.prom.st/1188342758_w640_h640_img_20180531_161743.jpg, https://images.ua.prom.st/1188342530_w640_h640_img_20180531_161731.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				715564466		64403		SAMSUNG 	Корея				https://mastermy.kiev.ua/p715564466-zamok-ubl-samsung.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.009	Замок (УБЛ) Samsung старого образца	r	263	UAH	шт.				https://images.ua.prom.st/1244187847_w640_h640_img_20180724_160500.jpg, https://images.ua.prom.st/1244188035_w640_h640_img_20180724_160520.jpg, https://images.ua.prom.st/1244187963_w640_h640_img_20180724_160511.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497128654		64403		SAMSUNG					https://mastermy.kiev.ua/p497128654-zamok-ubl-samsung.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.021	Замок (УБЛ) TL EVOII ARISTON MERLONI INDESIT C00111494	r	234	UAH	шт.				https://images.ua.prom.st/1319264285_w640_h640_img_20180918_131259.jpg, https://images.ua.prom.st/1319263154_w640_h640_img_20180918_131210.jpg, https://images.ua.prom.st/1319263984_w640_h640_img_20180918_131245.jpg, https://images.ua.prom.st/1319262967_w640_h640_img_20180918_131159.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				755400518		64403		indezit					https://mastermy.kiev.ua/p755400518-zamok-ubl-evoii.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.024	Замок (УБЛ) Атлант 50c102-0006.024	r	130	UAH	шт.				https://images.ua.prom.st/1319293171_w640_h640_img_20180918_133011.jpg, https://images.ua.prom.st/1319293712_w640_h640_img_20180918_133031.jpg, https://images.ua.prom.st/1319293408_w640_h640_img_20180918_133023.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				755418736		64403		АТЛАНТ					https://mastermy.kiev.ua/p755418736-zamok-ubl-atlant.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.010	Замок (УБЛ) для Стиральной машины Candy 41016879	r	198	UAH	шт.				https://images.ua.prom.st/1244186361_w640_h640_img_20180724_160309.jpg, https://images.ua.prom.st/1244186257_w640_h640_img_20180724_160251.jpg, https://images.ua.prom.st/1244185782_w640_h640_img_20180724_160228.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497128655		64403		Candy					https://mastermy.kiev.ua/p497128655-zamok-ubl-dlya.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.014	Замок люка Indesit Ariston C00254755	r	418	UAH	шт.				https://images.ua.prom.st/1097079164_w640_h640_img_20180313_131827.jpg, https://images.ua.prom.st/1097079679_w640_h640_img_20180313_131854.jpg, https://images.ua.prom.st/1097079490_w640_h640_img_20180313_131842.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				668164218		64403		Indesit					https://mastermy.kiev.ua/p668164218-zamok-lyuka-indesit.html	Вид запчасти		Замок  двери, люка	Состояние		новый						
6.016	Замок(УБЛ)Indesit.Ariston C00085194(Metaltlex ZV-446)	r	157	UAH	шт.				https://images.ua.prom.st/1043500148_w640_h640_img_20180125_170626.jpg, https://images.ua.prom.st/1043500321_w640_h640_img_20180125_170636.jpg, https://images.ua.prom.st/1043499982_w640_h640_img_20180125_170615.jpg	+		14610546	Замок двери,люка	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				637962648		64403							https://mastermy.kiev.ua/p637962648-zamokublindesitariston-c00085194metaltlex-446.html												
16.0001	Катушка тахогенератора Beko	r	155	UAH	шт.				https://images.ua.prom.st/871703412_w640_h640_img_8383.jpg, https://images.ua.prom.st/871703652_w640_h640_img_8384.jpg	+		14610586	Пресостаты (датчики уровня воды),датчики оборотов(тахо)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569157235		64403		BeCo					https://mastermy.kiev.ua/p569157235-katushka-tahogeneratora-beko.html	Вид запчасти		катушка тахогенератора	Состояние		новый						
7.001	Катушка универсального клапана 220V клемы раздельно	r	36	UAH	шт.				https://images.ua.prom.st/732599591_w640_h640_img_20170216_225820.jpg	+		14610560	Клапан впускной	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				501859969		64403		Enec	Италия				https://mastermy.kiev.ua/p501859969-katushka-universalnogo-klapana.html	Вид запчасти		катушка клапана	Состояние		новый						
3.4.002	Клапан бойлера 1/2 без ручки	r	49	UAH	шт.				https://images.ua.prom.st/1194949323_w640_h640_img_20180606_134740.jpg, https://images.ua.prom.st/1194950491_w640_h640_img_20180606_134831.jpg, https://images.ua.prom.st/1194950285_w640_h640_img_20180606_134820.jpg, https://images.ua.prom.st/1194949887_w640_h640_img_20180606_134805.jpg, https://images.ua.prom.st/1194949629_w640_h640_img_20180606_134750.jpg	+		33673824	Клапан бойлера	https://prom.ua/Zapchasti-i-aksessuary-k-kuleram				718568886		64414		SD Plus	Китай				https://mastermy.kiev.ua/p718568886-klapan-bojlera-bez.html	Вид запчасти		Клапан бойлера	Вид водонагревателя		Бойлер	Состояние		новый			
3.4.001	Клапан бойлера 1/2 с ручкой	r	66	UAH	шт.				https://images.ua.prom.st/1194945662_w640_h640_img_20180606_134443.jpg, https://images.ua.prom.st/1194945996_w640_h640_img_20180606_134503.jpg, https://images.ua.prom.st/1194945809_w640_h640_img_20180606_134452.jpg, https://images.ua.prom.st/1194945466_w640_h640_img_20180606_134433.jpg	+		33673824	Клапан бойлера	https://prom.ua/Zapchasti-i-aksessuary-k-kuleram				718574244		64414		SD Plus	Китай				https://mastermy.kiev.ua/p718574244-klapan-bojlera-ruchkoj.html	Вид запчасти		Клапан бойлера	Вид водонагревателя		Бойлер	Состояние		новый			
